from	to
202391_at	ENSG00000176788
206192_at	ENSG00000204539
206192_at	ENSG00000206460
206192_at	ENSG00000237114
206192_at	ENSG00000237123
206192_at	ENSG00000237165
206192_at	ENSG00000137197
206193_s_at	ENSG00000204539
206193_s_at	ENSG00000206460
206193_s_at	ENSG00000237114
206193_s_at	ENSG00000237123
206193_s_at	ENSG00000237165
206193_s_at	ENSG00000137197
212203_x_at	ENSG00000142089
215027_at	ENSG00000079337
210051_at	ENSG00000079337
201922_at	ENSG00000164346
224895_at	ENSG00000137693
224894_at	ENSG00000137693
213342_at	ENSG00000137693
218638_s_at	ENSG00000159674
213994_s_at	ENSG00000262655
209436_at	ENSG00000262655
209437_s_at	ENSG00000262655
224488_s_at	ENSG00000262655
213993_at	ENSG00000262655
217786_at	ENSG00000100462
1564521_x_at	ENSG00000100462
1564520_s_at	ENSG00000100462
205486_at	ENSG00000070759
202257_s_at	ENSG00000169217
202256_at	ENSG00000169217
202151_s_at	ENSG00000130560
201253_s_at	ENSG00000103502
213227_at	ENSG00000164040
201701_s_at	ENSG00000164040
201228_s_at	ENSG00000177479
201230_s_at	ENSG00000177479
216008_s_at	ENSG00000177479
201229_s_at	ENSG00000177479
227932_at	ENSG00000177479
1554086_at	ENSG00000282003
1554086_at	ENSG00000126216
215739_s_at	ENSG00000282003
215739_s_at	ENSG00000126216
203690_at	ENSG00000282003
203690_at	ENSG00000126216
202798_at	ENSG00000138802
203166_at	ENSG00000153774
210701_at	ENSG00000153774
236588_at	ENSG00000153774
34210_at	ENSG00000169442
204661_at	ENSG00000169442
202475_at	ENSG00000105677
204178_s_at	ENSG00000239306
239635_at	ENSG00000239306
1555639_a_at	ENSG00000239306
203007_x_at	ENSG00000120992
212449_s_at	ENSG00000120992
214014_at	ENSG00000149798
209850_s_at	ENSG00000149798
209233_at	ENSG00000268439
209233_at	ENSG00000126749
201422_at	ENSG00000216490
200056_s_at	ENSG00000197223
205591_at	ENSG00000130558
210924_at	ENSG00000130558
213131_at	ENSG00000130558
206430_at	ENSG00000113722
215171_s_at	ENSG00000134375
201821_s_at	ENSG00000134375
201822_at	ENSG00000134375
215168_at	ENSG00000134375
1565743_at	ENSG00000244754
214753_at	ENSG00000244754
221899_at	ENSG00000244754
202259_s_at	ENSG00000244754
235547_at	ENSG00000244754
214748_at	ENSG00000244754
202258_s_at	ENSG00000244754
202448_s_at	ENSG00000160445
202452_at	ENSG00000160445
202456_s_at	ENSG00000160445
230358_at	ENSG00000160445
202556_s_at	ENSG00000187778
216167_at	ENSG00000170382
205154_at	ENSG00000170382
240062_at	ENSG00000196937
201889_at	ENSG00000196937
236316_at	ENSG00000196937
202003_s_at	ENSG00000167315
202002_at	ENSG00000167315
241114_s_at	ENSG00000167315
206387_at	ENSG00000165556
210502_s_at	ENSG00000084072
202494_at	ENSG00000084072
229375_at	ENSG00000084072
218806_s_at	ENSG00000134215
224221_s_at	ENSG00000134215
218807_at	ENSG00000134215
202264_s_at	ENSG00000130204
235827_at	ENSG00000100324
203901_at	ENSG00000100324
218025_s_at	ENSG00000198721
201145_at	ENSG00000143575
244865_at	ENSG00000143575
201141_at	ENSG00000136235
1554018_at	ENSG00000136235
209502_s_at	ENSG00000175866
207832_at	ENSG00000175866
205293_x_at	ENSG00000175866
205294_at	ENSG00000175866
223234_at	ENSG00000116670
221340_at	ENSG00000131264
218308_at	ENSG00000013810
211912_at	ENSG00000153208
211913_s_at	ENSG00000153208
206028_s_at	ENSG00000153208
206682_at	ENSG00000132514
229500_at	ENSG00000014824
202614_at	ENSG00000014824
213239_at	ENSG00000083535
204228_at	ENSG00000171960
227089_at	ENSG00000284369
227089_at	ENSG00000164597
203630_s_at	ENSG00000284369
203630_s_at	ENSG00000164597
203629_s_at	ENSG00000284369
203629_s_at	ENSG00000164597
201541_s_at	ENSG00000106400
226847_at	ENSG00000134363
204948_s_at	ENSG00000134363
207345_at	ENSG00000134363
203092_at	ENSG00000104980
203093_s_at	ENSG00000104980
205830_at	ENSG00000153132
222029_x_at	ENSG00000224782
222029_x_at	ENSG00000206283
222029_x_at	ENSG00000204220
222029_x_at	ENSG00000235692
222029_x_at	ENSG00000237335
242048_at	ENSG00000224782
242048_at	ENSG00000206283
242048_at	ENSG00000204220
242048_at	ENSG00000235692
242048_at	ENSG00000237335
222019_at	ENSG00000224782
222019_at	ENSG00000206283
222019_at	ENSG00000204220
222019_at	ENSG00000235692
222019_at	ENSG00000237335
233588_x_at	ENSG00000224782
233588_x_at	ENSG00000206283
233588_x_at	ENSG00000204220
233588_x_at	ENSG00000235692
233588_x_at	ENSG00000237335
212774_at	ENSG00000179456
207164_s_at	ENSG00000179456
209787_s_at	ENSG00000182952
209786_at	ENSG00000182952
202579_x_at	ENSG00000182952
215273_s_at	ENSG00000171148
211221_at	ENSG00000171148
203568_s_at	ENSG00000112343
235084_x_at	ENSG00000112343
203610_s_at	ENSG00000112343
203567_s_at	ENSG00000112343
210149_s_at	ENSG00000167863
1555998_at	ENSG00000167863
210024_s_at	ENSG00000170035
211754_s_at	ENSG00000100372
214210_at	ENSG00000100372
203909_at	ENSG00000198689
201884_at	ENSG00000105388
217291_at	ENSG00000105388
239848_at	ENSG00000149100
240513_at	ENSG00000149100
202232_s_at	ENSG00000149100
202231_at	ENSG00000149100
215190_at	ENSG00000149100
230105_at	ENSG00000159184
209844_at	ENSG00000159184
208922_s_at	ENSG00000162231
201583_s_at	ENSG00000101310
201582_at	ENSG00000101310
210293_s_at	ENSG00000101310
212887_at	ENSG00000100934
204344_s_at	ENSG00000100934
205103_at	ENSG00000125462
222301_at	ENSG00000125462
1559402_a_at	ENSG00000125462
1570451_at	ENSG00000125462
212551_at	ENSG00000112186
212554_at	ENSG00000112186
200625_s_at	ENSG00000131236
213798_s_at	ENSG00000131236
209432_s_at	ENSG00000107175
201932_at	ENSG00000132128
215765_at	ENSG00000132128
1555831_s_at	ENSG00000132128
1558983_at	ENSG00000132128
209452_s_at	ENSG00000100568
225926_at	ENSG00000100568
225928_at	ENSG00000100568
1554464_a_at	ENSG00000170275
227138_at	ENSG00000170275
226656_at	ENSG00000170275
1555889_a_at	ENSG00000170275
201380_at	ENSG00000170275
236146_at	ENSG00000135316
217833_at	ENSG00000135316
209025_s_at	ENSG00000135316
217834_s_at	ENSG00000135316
1555427_s_at	ENSG00000135316
217832_at	ENSG00000135316
209024_s_at	ENSG00000135316
208626_s_at	ENSG00000108828
201314_at	ENSG00000115694
234003_at	ENSG00000165675
204644_at	ENSG00000165675
32042_at	ENSG00000165675
204643_s_at	ENSG00000165675
202893_at	ENSG00000198722
212512_s_at	ENSG00000142453
205732_s_at	ENSG00000140396
212867_at	ENSG00000140396
205731_s_at	ENSG00000140396
215605_at	ENSG00000140396
237437_s_at	ENSG00000185736
220648_at	ENSG00000185736
204039_at	ENSG00000245848
208100_x_at	ENSG00000143434
224182_x_at	ENSG00000167680
220778_x_at	ENSG00000167680
223567_at	ENSG00000167680
208124_s_at	ENSG00000135622
228660_x_at	ENSG00000135622
210124_x_at	ENSG00000135622
228891_at	ENSG00000187764
203528_at	ENSG00000187764
234725_s_at	ENSG00000185033
212501_at	ENSG00000172216
203788_s_at	ENSG00000075223
203789_s_at	ENSG00000075223
202630_at	ENSG00000062725
202629_at	ENSG00000062725
215402_at	ENSG00000062725
202631_s_at	ENSG00000062725
219098_at	ENSG00000132382
233803_s_at	ENSG00000132382
203088_at	ENSG00000140092
223870_at	ENSG00000171931
205008_s_at	ENSG00000136425
214065_s_at	ENSG00000136425
205007_s_at	ENSG00000136425
201953_at	ENSG00000185043
203973_s_at	ENSG00000221869
213006_at	ENSG00000221869
205437_at	ENSG00000121417
208719_s_at	ENSG00000100201
213998_s_at	ENSG00000100201
208151_x_at	ENSG00000100201
208718_at	ENSG00000100201
230180_at	ENSG00000100201
209407_s_at	ENSG00000177030
209407_s_at	ENSG00000282712
230059_at	ENSG00000177030
230059_at	ENSG00000282712
202230_s_at	ENSG00000085872
202229_s_at	ENSG00000085872
1568704_a_at	ENSG00000085872
206689_x_at	ENSG00000172977
214258_x_at	ENSG00000172977
209192_x_at	ENSG00000172977
200825_s_at	ENSG00000149428
200825_s_at	ENSG00000280682
225528_at	ENSG00000133704
205701_at	ENSG00000133704
200993_at	ENSG00000205339
200992_at	ENSG00000205339
200995_at	ENSG00000205339
200994_at	ENSG00000205339
200874_s_at	ENSG00000101361
200875_s_at	ENSG00000101361
217585_at	ENSG00000078114
216882_s_at	ENSG00000078114
203962_s_at	ENSG00000078114
241782_at	ENSG00000078114
203961_at	ENSG00000078114
207279_s_at	ENSG00000078114
214523_at	ENSG00000092067
239378_at	ENSG00000107959
205273_s_at	ENSG00000107959
1569827_at	ENSG00000197548
222709_at	ENSG00000197548
224025_s_at	ENSG00000197548
218673_s_at	ENSG00000197548
203114_at	ENSG00000173465
203022_at	ENSG00000104889
204854_at	ENSG00000110811
205890_s_at	ENSG00000224654
205890_s_at	ENSG00000206513
205890_s_at	ENSG00000231968
205890_s_at	ENSG00000228913
205890_s_at	ENSG00000226898
205890_s_at	ENSG00000213886
205890_s_at	ENSG00000206468
205965_at	ENSG00000156127
230095_at	ENSG00000108010
207506_at	ENSG00000108010
214205_x_at	ENSG00000108010
209080_x_at	ENSG00000108010
225527_at	ENSG00000153879
204203_at	ENSG00000153879
232505_at	ENSG00000175203
214384_s_at	ENSG00000175203
200932_s_at	ENSG00000175203
201306_s_at	ENSG00000136938
201305_x_at	ENSG00000136938
202300_at	ENSG00000134248
202299_s_at	ENSG00000134248
203650_at	ENSG00000101000
218572_at	ENSG00000285465
218572_at	ENSG00000100926
238948_at	ENSG00000285465
238948_at	ENSG00000100926
218571_s_at	ENSG00000285465
218571_s_at	ENSG00000100926
209150_s_at	ENSG00000285465
209150_s_at	ENSG00000100926
209149_s_at	ENSG00000285465
209149_s_at	ENSG00000100926
201923_at	ENSG00000123131
200760_s_at	ENSG00000144746
200761_s_at	ENSG00000144746
209173_at	ENSG00000106541
228969_at	ENSG00000106541
200950_at	ENSG00000241685
207180_s_at	ENSG00000109854
229102_at	ENSG00000109854
209448_at	ENSG00000109854
210253_at	ENSG00000109854
32836_at	ENSG00000228892
32836_at	ENSG00000227642
32836_at	ENSG00000206324
32836_at	ENSG00000226467
32836_at	ENSG00000204310
32836_at	ENSG00000236873
32836_at	ENSG00000235758
215535_s_at	ENSG00000228892
215535_s_at	ENSG00000227642
215535_s_at	ENSG00000206324
215535_s_at	ENSG00000226467
215535_s_at	ENSG00000204310
215535_s_at	ENSG00000236873
215535_s_at	ENSG00000235758
32837_at	ENSG00000169692
210678_s_at	ENSG00000169692
1556063_s_at	ENSG00000148688
1556062_at	ENSG00000148688
203436_at	ENSG00000148688
1556061_at	ENSG00000148688
205562_at	ENSG00000152464
1554053_at	ENSG00000090054
202277_at	ENSG00000090054
224334_s_at	ENSG00000090054
202278_s_at	ENSG00000090054
203306_s_at	ENSG00000164414
1553970_s_at	ENSG00000170835
205910_s_at	ENSG00000170835
209681_at	ENSG00000117479
214059_at	ENSG00000137965
214453_s_at	ENSG00000137965
212768_s_at	ENSG00000102837
205242_at	ENSG00000156234
218098_at	ENSG00000124198
215927_at	ENSG00000124198
222518_at	ENSG00000124198
215931_s_at	ENSG00000124198
216266_s_at	ENSG00000066777
202955_s_at	ENSG00000066777
202956_at	ENSG00000066777
207344_at	ENSG00000111254
203136_at	ENSG00000105404
204124_at	ENSG00000157765
231718_at	ENSG00000164609
227990_at	ENSG00000164609
207412_x_at	ENSG00000170827
214301_s_at	ENSG00000151640
205492_s_at	ENSG00000151640
205493_s_at	ENSG00000151640
203489_at	ENSG00000184990
222030_at	ENSG00000184990
210792_x_at	ENSG00000184990
204599_s_at	ENSG00000086504
200812_at	ENSG00000135624
227171_at	ENSG00000115484
200877_at	ENSG00000115484
201947_s_at	ENSG00000166226
201946_s_at	ENSG00000166226
200701_at	ENSG00000119655
205495_s_at	ENSG00000115523
37145_at	ENSG00000115523
1570546_a_at	ENSG00000138162
1570025_at	ENSG00000138162
211382_s_at	ENSG00000138162
202289_s_at	ENSG00000138162
210821_x_at	ENSG00000115163
204962_s_at	ENSG00000115163
218087_s_at	ENSG00000095637
211819_s_at	ENSG00000095637
222513_s_at	ENSG00000095637
211705_s_at	ENSG00000095637
207436_x_at	ENSG00000095637
201315_x_at	ENSG00000185201
201601_x_at	ENSG00000185201
207420_at	ENSG00000184374
218476_at	ENSG00000130714
210303_at	ENSG00000181541
210302_s_at	ENSG00000181541
211177_s_at	ENSG00000184470
210803_at	ENSG00000184470
1559069_at	ENSG00000136371
203433_at	ENSG00000136371
203258_at	ENSG00000175550
212437_at	ENSG00000125817
205697_at	ENSG00000079689
204238_s_at	ENSG00000112667
213871_s_at	ENSG00000112667
39817_s_at	ENSG00000112667
204240_s_at	ENSG00000136824
213253_at	ENSG00000136824
200000_s_at	ENSG00000274442
200000_s_at	ENSG00000174231
223910_at	ENSG00000134398
214372_x_at	ENSG00000134398
209751_s_at	ENSG00000256060
209751_s_at	ENSG00000196459
201491_at	ENSG00000100591
210366_at	ENSG00000134538
204739_at	ENSG00000145241
222616_s_at	ENSG00000156256
218386_x_at	ENSG00000156256
228822_s_at	ENSG00000156256
209288_s_at	ENSG00000163171
225685_at	ENSG00000163171
209287_s_at	ENSG00000163171
209286_at	ENSG00000163171
205367_at	ENSG00000160999
209064_x_at	ENSG00000172239
210283_x_at	ENSG00000172239
213754_s_at	ENSG00000172239
208051_s_at	ENSG00000172239
209063_x_at	ENSG00000172239
214664_at	ENSG00000128050
201014_s_at	ENSG00000128050
201013_s_at	ENSG00000128050
1564683_at	ENSG00000183751
209820_s_at	ENSG00000183751
210778_s_at	ENSG00000123933
212347_x_at	ENSG00000123933
212346_s_at	ENSG00000123933
204078_at	ENSG00000141696
204542_at	ENSG00000070731
212412_at	ENSG00000163110
216804_s_at	ENSG00000163110
221994_at	ENSG00000163110
211680_at	ENSG00000163110
203242_s_at	ENSG00000163110
213684_s_at	ENSG00000163110
203243_s_at	ENSG00000163110
216803_at	ENSG00000163110
241208_at	ENSG00000163110
211681_s_at	ENSG00000163110
213885_at	ENSG00000110171
213884_s_at	ENSG00000110171
204911_s_at	ENSG00000110171
204910_s_at	ENSG00000110171
202444_s_at	ENSG00000107566
202441_at	ENSG00000107566
202814_s_at	ENSG00000186834
202815_s_at	ENSG00000186834
203145_at	ENSG00000076382
221827_at	ENSG00000125826
207713_s_at	ENSG00000125826
227515_at	ENSG00000124356
202811_at	ENSG00000124356
235361_at	ENSG00000124356
203834_s_at	ENSG00000152291
203833_s_at	ENSG00000152291
1554608_at	ENSG00000152291
212040_at	ENSG00000152291
212043_at	ENSG00000152291
205046_at	ENSG00000138778
218964_at	ENSG00000179361
205218_at	ENSG00000132664
206654_s_at	ENSG00000113356
206653_at	ENSG00000113356
231544_s_at	ENSG00000113356
210573_s_at	ENSG00000186141
209382_at	ENSG00000186141
201363_s_at	ENSG00000116679
201362_at	ENSG00000116679
244235_at	ENSG00000116679
206245_s_at	ENSG00000116679
204341_at	ENSG00000221926
201319_at	ENSG00000101608
201318_s_at	ENSG00000101608
1555976_s_at	ENSG00000101608
1555978_s_at	ENSG00000101608
1555977_at	ENSG00000101608
201010_s_at	ENSG00000265972
201008_s_at	ENSG00000265972
201009_s_at	ENSG00000265972
230049_at	ENSG00000162227
213209_at	ENSG00000162227
213211_s_at	ENSG00000162227
222053_at	ENSG00000162227
213210_at	ENSG00000162227
207331_at	ENSG00000117724
209172_s_at	ENSG00000117724
207828_s_at	ENSG00000117724
204879_at	ENSG00000162493
226658_at	ENSG00000162493
221898_at	ENSG00000162493
208233_at	ENSG00000162493
210809_s_at	ENSG00000133110
1555777_at	ENSG00000133110
214981_at	ENSG00000133110
1555778_a_at	ENSG00000133110
208746_x_at	ENSG00000167283
210453_x_at	ENSG00000167283
207573_x_at	ENSG00000167283
208745_at	ENSG00000167283
206850_at	ENSG00000100276
31874_at	ENSG00000185340
208258_s_at	ENSG00000185340
209729_at	ENSG00000185340
204146_at	ENSG00000111247
211021_s_at	ENSG00000169220
38290_at	ENSG00000169220
204280_at	ENSG00000169220
206268_at	ENSG00000243709
206012_at	ENSG00000243709
203582_s_at	ENSG00000213029
203581_at	ENSG00000213029
206272_at	ENSG00000213029
225084_at	ENSG00000070367
224253_at	ENSG00000070367
222726_s_at	ENSG00000070367
228418_at	ENSG00000070367
218748_s_at	ENSG00000070367
203246_s_at	ENSG00000114388
210373_at	ENSG00000114388
223689_at	ENSG00000159217
241574_s_at	ENSG00000159217
227377_at	ENSG00000159217
203820_s_at	ENSG00000136231
216493_s_at	ENSG00000136231
203819_s_at	ENSG00000136231
1569033_at	ENSG00000136231
223963_s_at	ENSG00000073792
218847_at	ENSG00000073792
207359_at	ENSG00000110931
213812_s_at	ENSG00000110931
212252_at	ENSG00000110931
210787_s_at	ENSG00000110931
206799_at	ENSG00000124935
207910_at	ENSG00000168515
206273_at	ENSG00000141391
203517_at	ENSG00000128654
217785_s_at	ENSG00000106636
217784_at	ENSG00000106636
210715_s_at	ENSG00000167642
203515_s_at	ENSG00000163344
223986_x_at	ENSG00000173253
223704_s_at	ENSG00000173253
230249_at	ENSG00000131773
209781_s_at	ENSG00000131773
201488_x_at	ENSG00000121774
214185_at	ENSG00000121774
200040_at	ENSG00000121774
221742_at	ENSG00000149187
1555467_a_at	ENSG00000149187
221743_at	ENSG00000149187
204113_at	ENSG00000149187
235297_at	ENSG00000149187
209489_at	ENSG00000149187
235865_at	ENSG00000149187
227178_at	ENSG00000048740
1554569_a_at	ENSG00000048740
202156_s_at	ENSG00000048740
242268_at	ENSG00000048740
202158_s_at	ENSG00000048740
1556323_at	ENSG00000048740
202157_s_at	ENSG00000048740
209616_s_at	ENSG00000198848
209616_s_at	ENSG00000262243
208380_at	ENSG00000138136
210504_at	ENSG00000105610
211469_s_at	ENSG00000172215
206974_at	ENSG00000172215
202521_at	ENSG00000102974
207523_at	ENSG00000232106
207523_at	ENSG00000236672
207523_at	ENSG00000226892
207523_at	ENSG00000206245
207523_at	ENSG00000204296
207523_at	ENSG00000237881
207523_at	ENSG00000206310
207523_at	ENSG00000234280
207315_at	ENSG00000150637
215414_at	ENSG00000145982
204283_at	ENSG00000145982
204282_s_at	ENSG00000145982
204605_at	ENSG00000100532
205937_at	ENSG00000138028
201628_s_at	ENSG00000155876
203261_at	ENSG00000104671
206917_at	ENSG00000120063
224761_at	ENSG00000120063
227539_at	ENSG00000120063
223502_s_at	ENSG00000102524
223501_at	ENSG00000102524
39966_at	ENSG00000114646
205344_at	ENSG00000114646
210507_s_at	ENSG00000135407
233333_x_at	ENSG00000135407
205539_at	ENSG00000135407
224154_at	ENSG00000170340
219326_s_at	ENSG00000170340
222870_s_at	ENSG00000170340
207209_at	ENSG00000177143
207124_s_at	ENSG00000069966
242404_at	ENSG00000069966
204000_at	ENSG00000069966
211871_x_at	ENSG00000069966
1554346_at	ENSG00000069966
202735_at	ENSG00000147155
231320_at	ENSG00000147155
213789_at	ENSG00000147155
213787_s_at	ENSG00000147155
230568_x_at	ENSG00000090932
222898_s_at	ENSG00000090932
219537_x_at	ENSG00000090932
229755_x_at	ENSG00000090932
220332_at	ENSG00000113946
209597_s_at	ENSG00000240694
209598_at	ENSG00000240694
209194_at	ENSG00000147400
216185_at	ENSG00000172461
207696_at	ENSG00000172461
214046_at	ENSG00000172461
220938_s_at	ENSG00000162419
235233_s_at	ENSG00000162419
230613_at	ENSG00000162419
235232_at	ENSG00000162419
208314_at	ENSG00000180245
206587_at	ENSG00000132141
210436_at	ENSG00000156261
200873_s_at	ENSG00000156261
1556389_at	ENSG00000137161
217931_at	ENSG00000137161
1552977_a_at	ENSG00000137161
228369_at	ENSG00000137161
239261_s_at	ENSG00000145244
220356_at	ENSG00000145244
239260_at	ENSG00000145244
215348_at	ENSG00000164742
213245_at	ENSG00000164742
215340_at	ENSG00000164742
232062_at	ENSG00000164742
235049_at	ENSG00000164742
209662_at	ENSG00000153140
206210_s_at	ENSG00000087237
203550_s_at	ENSG00000262666
203550_s_at	ENSG00000160767
1555515_a_at	ENSG00000262666
1555515_a_at	ENSG00000160767
217829_s_at	ENSG00000168883
212836_at	ENSG00000077514
239816_at	ENSG00000077514
206397_x_at	ENSG00000223802
229448_at	ENSG00000223802
220025_at	ENSG00000136535
236221_at	ENSG00000134262
231962_at	ENSG00000134262
231714_s_at	ENSG00000134262
229233_at	ENSG00000185737
200021_at	ENSG00000172757
236792_at	ENSG00000172757
230870_at	ENSG00000172757
1555730_a_at	ENSG00000172757
219510_at	ENSG00000051341
207746_at	ENSG00000051341
218066_at	ENSG00000276482
218066_at	ENSG00000113504
235868_at	ENSG00000198408
200899_s_at	ENSG00000198408
223494_at	ENSG00000198408
214972_at	ENSG00000198408
200898_s_at	ENSG00000198408
215092_s_at	ENSG00000102908
208003_s_at	ENSG00000102908
224984_at	ENSG00000102908
210574_s_at	ENSG00000090273
201173_x_at	ENSG00000090273
210575_at	ENSG00000090273
200627_at	ENSG00000110958
224352_s_at	ENSG00000165410
233496_s_at	ENSG00000165410
224663_s_at	ENSG00000165410
213830_at	ENSG00000136758
234849_at	ENSG00000136758
234964_at	ENSG00000136758
216540_at	ENSG00000136758
216133_at	ENSG00000136758
234427_at	ENSG00000136758
216304_x_at	ENSG00000136758
217056_at	ENSG00000136758
234402_at	ENSG00000136758
217397_at	ENSG00000136758
217143_s_at	ENSG00000136758
215524_x_at	ENSG00000136758
211902_x_at	ENSG00000136758
232216_at	ENSG00000136758
215769_at	ENSG00000136758
201352_at	ENSG00000136758
224343_x_at	ENSG00000136758
201351_s_at	ENSG00000136758
215540_at	ENSG00000136758
234013_at	ENSG00000136758
217063_x_at	ENSG00000136758
204849_at	ENSG00000101190
235694_at	ENSG00000101190
204887_s_at	ENSG00000142731
